# Assembly Part List incl. Component Properties
#
# Date = 2021/10/07 17:08:02
# Job Name =C:\CAx\Prj\ZUKEN\41882596_AA_Scania_CooX\job\PNL\Panel02\Panel02.mdgn
# Units = millimeters
# Decimal Digits =3
#
# PCB/PNL Type;Offset-X;Offset-Y;Rotation
#
# NA;0.000;0.000;0.000
# board1;0.000;9.000;0.000
# board2;164.000;9.000;0.000
#
#
#
# Reference;Part_Name;Value;Tolerance;Pos_Tolerance;Neg_Tolerance;Geometry;Rated_Voltage;Technology;Placement_Side;Rotation;Position-X;Positon-Y;Pin_Count;Component_Height_on_Placement_Side;Part_Families;Mounting_Type;Footprint_Specification;Package_Type;Function_Code;EMC_Code;Board# on Panel;Part_Name_SV;Part_Name_CAS;Exclude_from_SAP_BOM;Multipitch_Pair;
R9025;A2C03272000;10k;5%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;36.250;127.700;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;Wake_Input_5_Wake-up;NO;board1;A2C0327200000;A2C0327200000;NA;NA;
R9025;A2C03272000;10k;5%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;200.250;127.700;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;Wake_Input_5_Wake-up;NO;board2;A2C0327200000;A2C0327200000;NA;NA;
R9026;A2C01890400;47k;5%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;17.965;130.475;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;Wake_Input_4_Wake-up;NO;board1;A2C0189040000;A2C0189040000;NA;NA;
R9026;A2C01890400;47k;5%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;181.965;130.475;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;Wake_Input_4_Wake-up;NO;board2;A2C0189040000;A2C0189040000;NA;NA;
R9027;A2C01890400;47k;5%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;34.600;129.350;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;Wake_Input_5_Wake-up;NO;board1;A2C0189040000;A2C0189040000;NA;NA;
R9027;A2C01890400;47k;5%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;198.600;129.350;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;Wake_Input_5_Wake-up;NO;board2;A2C0189040000;A2C0189040000;NA;NA;
R10000;A2C02363400;120;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;110.700;157.200;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_LPDDR4_Signals;NO;board1;A2C0236340000;A2C0236340000;NA;NA;
R10000;A2C02363400;120;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;274.700;157.200;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_LPDDR4_Signals;NO;board2;A2C0236340000;A2C0236340000;NA;NA;
R10001;A2C01888500;10k;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;111.750;159.750;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;LPDDR4;NO;board1;A2C0188850000;A2C0188850000;NA;NA;
R10001;A2C01888500;10k;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;275.750;159.750;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;LPDDR4;NO;board2;A2C0188850000;A2C0188850000;NA;NA;
R10002;A2C01891500;50m;NA;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;126.900;156.950;2;0.400;Jumper;SURFACE;ReflowReflow;CHIP;LPDDR4;NO;board1;A2C0189150000;A2C0189150000;NA;NA;
R10002;A2C01891500;50m;NA;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;290.900;156.950;2;0.400;Jumper;SURFACE;ReflowReflow;CHIP;LPDDR4;NO;board2;A2C0189150000;A2C0189150000;NA;NA;
R10003;A2C01888500;10k;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;111.750;158.750;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;LPDDR4;NO;board1;A2C0188850000;A2C0188850000;NA;NA;
R10003;A2C01888500;10k;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;275.750;158.750;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;LPDDR4;NO;board2;A2C0188850000;A2C0188850000;NA;NA;
R10004;A2C01891500;50m;NA;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;126.750;159.850;2;0.400;Jumper;SURFACE;ReflowReflow;CHIP;LPDDR4;NO;board1;A2C0189150000;A2C0189150000;NA;NA;
R10004;A2C01891500;50m;NA;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;290.750;159.850;2;0.400;Jumper;SURFACE;ReflowReflow;CHIP;LPDDR4;NO;board2;A2C0189150000;A2C0189150000;NA;NA;
R10005;A2C02363700;240;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;118.450;155.400;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;LPDDR4;NO;board1;A2C0236370000;A2C0236370000;NA;NA;
R10005;A2C02363700;240;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;282.450;155.400;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;LPDDR4;NO;board2;A2C0236370000;A2C0236370000;NA;NA;
R10006;A2C02363700;240;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;121.300;149.150;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;LPDDR4;NO;board1;A2C0236370000;A2C0236370000;NA;NA;
R10006;A2C02363700;240;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;285.300;149.150;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;LPDDR4;NO;board2;A2C0236370000;A2C0236370000;NA;NA;
R10007;A2C02363700;240;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;124.100;149.150;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;LPDDR4;NO;board1;A2C0236370000;A2C0236370000;NA;NA;
R10007;A2C02363700;240;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;288.100;149.150;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;LPDDR4;NO;board2;A2C0236370000;A2C0236370000;NA;NA;
R11000;A2C01891300;100;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;89.650;171.900;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0189130000;A2C0189130000;NA;NA;
R11000;A2C01891300;100;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;253.650;171.900;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0189130000;A2C0189130000;NA;NA;
R11001;A2C01891300;100;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;106.150;137.900;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0189130000;A2C0189130000;NA;NA;
R11001;A2C01891300;100;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;270.150;137.900;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0189130000;A2C0189130000;NA;NA;
R11002;A2C01891300;100;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;88.400;135.550;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0189130000;A2C0189130000;NA;NA;
R11002;A2C01891300;100;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;252.400;135.550;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0189130000;A2C0189130000;NA;NA;
R11003;A2C01891300;100;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;89.400;135.550;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0189130000;A2C0189130000;NA;NA;
R11003;A2C01891300;100;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;253.400;135.550;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0189130000;A2C0189130000;NA;NA;
R11004;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;76.500;147.150;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0259200000;A2C0259200000;NA;NA;
R11004;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;240.500;147.150;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0259200000;A2C0259200000;NA;NA;
R11005;A2C01891500;50m;NA;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;88.750;165.800;2;0.400;Jumper;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0189150000;A2C0189150000;NA;NA;
R11005;A2C01891500;50m;NA;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;252.750;165.800;2;0.400;Jumper;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0189150000;A2C0189150000;NA;NA;
R11006;A2C01891500;50m;NA;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;89.750;165.800;2;0.400;Jumper;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0189150000;A2C0189150000;NA;NA;
R11006;A2C01891500;50m;NA;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;253.750;165.800;2;0.400;Jumper;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0189150000;A2C0189150000;NA;NA;
R11007;A2C01891500;50m;NA;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;69.750;180.300;2;0.400;Jumper;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0189150000;A2C0189150000;NA;NA;
R11007;A2C01891500;50m;NA;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;233.750;180.300;2;0.400;Jumper;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0189150000;A2C0189150000;NA;NA;
R11008;A2C01891500;50m;NA;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;69.750;178.300;2;0.400;Jumper;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0189150000;A2C0189150000;NA;NA;
R11008;A2C01891500;50m;NA;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;233.750;178.300;2;0.400;Jumper;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0189150000;A2C0189150000;NA;NA;
R11009;A2C02234000;1k;1%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;69.150;148.050;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;UART_DEBUG_INTERFACE;NO;board1;A2C0223400000;A2C0223400000;NA;NA;
R11009;A2C02234000;1k;1%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;233.150;148.050;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;UART_DEBUG_INTERFACE;NO;board2;A2C0223400000;A2C0223400000;NA;NA;
R11010;A2C01891400;47k;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;90.400;135.550;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0189140000;A2C0189140000;NA;NA;
R11010;A2C01891400;47k;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;254.400;135.550;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0189140000;A2C0189140000;NA;NA;
R11011;A2C01891400;47k;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;87.400;135.550;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0189140000;A2C0189140000;NA;NA;
R11011;A2C01891400;47k;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;251.400;135.550;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0189140000;A2C0189140000;NA;NA;
R11012;A2C02234000;1k;1%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;70.550;148.050;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;UART_DEBUG_INTERFACE;NO;board1;A2C0223400000;A2C0223400000;NA;NA;
R11012;A2C02234000;1k;1%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;234.550;148.050;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;UART_DEBUG_INTERFACE;NO;board2;A2C0223400000;A2C0223400000;NA;NA;
R11013;A2C00715000;B72500E8250L060;NA;NA;NA;0603_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;69.150;150.550;2;0.950;Varistor;SURFACE;ReflowReflow;SMD_OTHER;UART_DEBUG_INTERFACE;NO;board1;A2C0071500000;A2C0071500000;NA;NA;
R11013;A2C00715000;B72500E8250L060;NA;NA;NA;0603_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;233.150;150.550;2;0.950;Varistor;SURFACE;ReflowReflow;SMD_OTHER;UART_DEBUG_INTERFACE;NO;board2;A2C0071500000;A2C0071500000;NA;NA;
R11014;A2C00715000;B72500E8250L060;NA;NA;NA;0603_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;70.550;150.550;2;0.950;Varistor;SURFACE;ReflowReflow;SMD_OTHER;UART_DEBUG_INTERFACE;NO;board1;A2C0071500000;A2C0071500000;NA;NA;
R11014;A2C00715000;B72500E8250L060;NA;NA;NA;0603_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;234.550;150.550;2;0.950;Varistor;SURFACE;ReflowReflow;SMD_OTHER;UART_DEBUG_INTERFACE;NO;board2;A2C0071500000;A2C0071500000;NA;NA;
R11015;A2C04220100;10k;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;47.400;140.250;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0422010000;A2C0422010000;NA;NA;
R11015;A2C04220100;10k;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;211.400;140.250;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0422010000;A2C0422010000;NA;NA;
R11016;A2C04629700;200;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;96.950;169.550;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0462970000;A2C0462970000;NA;NA;
R11016;A2C04629700;200;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;260.950;169.550;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0462970000;A2C0462970000;NA;NA;
R11017;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;90.100;160.200;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0259200000;A2C0259200000;NA;NA;
R11017;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;254.100;160.200;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0259200000;A2C0259200000;NA;NA;
R11018;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;88.350;163.500;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0259200000;A2C0259200000;NA;NA;
R11018;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;252.350;163.500;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0259200000;A2C0259200000;NA;NA;
R11019;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;88.100;161.850;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0259200000;A2C0259200000;NA;NA;
R11019;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;252.100;161.850;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0259200000;A2C0259200000;NA;NA;
R11020;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;90.100;161.300;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0259200000;A2C0259200000;NA;NA;
R11020;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;254.100;161.300;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0259200000;A2C0259200000;NA;NA;
R11021;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;90.100;163.500;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0259200000;A2C0259200000;NA;NA;
R11021;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;254.100;163.500;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0259200000;A2C0259200000;NA;NA;
R11022;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;90.100;162.400;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0259200000;A2C0259200000;NA;NA;
R11022;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;254.100;162.400;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0259200000;A2C0259200000;NA;NA;
R11023;A2C04220100;10k;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;84.700;130.200;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0422010000;A2C0422010000;NA;NA;
R11023;A2C04220100;10k;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;248.700;130.200;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0422010000;A2C0422010000;NA;NA;
R11024;A2C04629700;200;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;94.400;168.850;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0462970000;A2C0462970000;NA;NA;
R11024;A2C04629700;200;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;258.400;168.850;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0462970000;A2C0462970000;NA;NA;
R11025;A2C01891500;50m;NA;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;110.350;141.600;2;0.400;Jumper;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0189150000;A2C0189150000;NA;NA;
R11025;A2C01891500;50m;NA;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;274.350;141.600;2;0.400;Jumper;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0189150000;A2C0189150000;NA;NA;
R11026;A2C02323400;100k;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;77.850;155.950;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0232340000;A2C0232340000;NA;NA;
R11026;A2C02323400;100k;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;241.850;155.950;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0232340000;A2C0232340000;NA;NA;
R11027;A2C01891500;50m;NA;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;77.850;157.000;2;0.400;Jumper;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0189150000;A2C0189150000;NA;NA;
R11027;A2C01891500;50m;NA;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;241.850;157.000;2;0.400;Jumper;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0189150000;A2C0189150000;NA;NA;
R11028;A2C01891300;100;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;139.950;104.700;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0189130000;A2C0189130000;NA;NA;
R11028;A2C01891300;100;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;303.950;104.700;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0189130000;A2C0189130000;NA;NA;
R11029;A2C01891300;100;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;139.950;102.850;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0189130000;A2C0189130000;NA;NA;
R11029;A2C01891300;100;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;303.950;102.850;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0189130000;A2C0189130000;NA;NA;
R11030;AAA2182230000;47;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;110.300;144.000;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;AAA2182230000;AAA2182230000;NA;NA;
R11030;AAA2182230000;47;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;274.300;144.000;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;AAA2182230000;AAA2182230000;NA;NA;
R11031;AAA2182230000;47;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;112.600;143.600;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;AAA2182230000;AAA2182230000;NA;NA;
R11031;AAA2182230000;47;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;276.600;143.600;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;AAA2182230000;AAA2182230000;NA;NA;
R11032;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;78.800;150.700;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0259200000;A2C0259200000;NA;NA;
R11032;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;242.800;150.700;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0259200000;A2C0259200000;NA;NA;
R11033;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;85.575;150.450;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0259200000;A2C0259200000;NA;NA;
R11033;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;249.575;150.450;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0259200000;A2C0259200000;NA;NA;
R11034;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;85.575;148.450;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0259200000;A2C0259200000;NA;NA;
R11034;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;249.575;148.450;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board2;A2C0259200000;A2C0259200000;NA;NA;
R11035;A2C02592000;22;5%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;85.575;152.450;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;Main_MCU_-_Signals;NO;board1;A2C0259200000;A2C0259200000;NA;NA;
