JTAG;SvfType;Device;PinNumber;DeviceType;NetName;ControlState;ExpectedState;Test
S32G275A;NOT_TESTED;IC41001;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC41003;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC18000;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC18001;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC18002;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC18003;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC18004;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC18005;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC18006;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC18007;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC18008;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC42002;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC42004;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC8000;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC8001;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC19002;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC14000;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC3000;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC14001;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC14002;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC43001;AC2;IC;GND;;;
S32G275A;NOT_TESTED;IC7002;AC4;IC;GND;;;
S32G275A;NOT_TESTED;DIRECT_GND;AC4;DirectGnd;GND;;;
S32G275A;NOT_TESTED;IC4005;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC4006;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC4007;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC44000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC44001;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC10001;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC25000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC25001;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC30002;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC16000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC30005;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC16001;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC26000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC31000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC6000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC6001;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC6002;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC6003;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC12000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC12003;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC41000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC41002;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC41004;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC27000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC7000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC7001;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC7003;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC42000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC42001;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC42003;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC28000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC23000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC19000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC19003;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC19004;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC43000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC29000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC9000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC9001;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC4000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC4001;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC20001;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC20003;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC30000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC30001;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC30003;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC30004;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC5000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC16002;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC40000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC40001;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC41001;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC41003;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC18000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC18001;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC18002;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC18003;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC18004;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC18005;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC18006;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC18007;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC18008;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC42002;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC42004;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC8000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC8001;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC19002;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC14000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC3000;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC14001;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC14002;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC43001;AC4;IC;GND;;;
S32G275A;NOT_TESTED;IC7002;AC7;IC;GND;;;
S32G275A;NOT_TESTED;DIRECT_GND;AC7;DirectGnd;GND;;;
S32G275A;NOT_TESTED;IC4005;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC4006;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC4007;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC44000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC44001;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC10001;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC25000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC25001;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC30002;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC16000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC30005;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC16001;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC26000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC31000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC6000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC6001;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC6002;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC6003;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC12000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC12003;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC41000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC41002;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC41004;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC27000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC7000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC7001;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC7003;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC42000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC42001;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC42003;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC28000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC23000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC19000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC19003;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC19004;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC43000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC29000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC9000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC9001;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC4000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC4001;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC20001;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC20003;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC30000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC30001;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC30003;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC30004;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC5000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC16002;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC40000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC40001;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC41001;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC41003;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC18000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC18001;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC18002;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC18003;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC18004;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC18005;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC18006;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC18007;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC18008;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC42002;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC42004;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC8000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC8001;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC19002;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC14000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC3000;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC14001;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC14002;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC43001;AC7;IC;GND;;;
S32G275A;NOT_TESTED;IC7002;AC10;IC;GND;;;
S32G275A;NOT_TESTED;DIRECT_GND;AC10;DirectGnd;GND;;;
S32G275A;NOT_TESTED;IC4005;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC4006;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC4007;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC44000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC44001;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC10001;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC25000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC25001;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC30002;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC16000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC30005;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC16001;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC26000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC31000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC6000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC6001;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC6002;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC6003;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC12000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC12003;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC41000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC41002;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC41004;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC27000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC7000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC7001;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC7003;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC42000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC42001;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC42003;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC28000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC23000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC19000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC19003;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC19004;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC43000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC29000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC9000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC9001;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC4000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC4001;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC20001;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC20003;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC30000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC30001;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC30003;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC30004;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC5000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC16002;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC40000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC40001;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC41001;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC41003;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC18000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC18001;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC18002;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC18003;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC18004;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC18005;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC18006;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC18007;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC18008;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC42002;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC42004;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC8000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC8001;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC19002;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC14000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC3000;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC14001;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC14002;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC43001;AC10;IC;GND;;;
S32G275A;NOT_TESTED;IC7002;AC12;IC;GND;;;
S32G275A;NOT_TESTED;DIRECT_GND;AC12;DirectGnd;GND;;;
S32G275A;NOT_TESTED;IC4005;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC4006;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC4007;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC44000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC44001;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC10001;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC25000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC25001;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC30002;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC16000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC30005;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC16001;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC26000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC31000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC6000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC6001;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC6002;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC6003;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC12000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC12003;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC41000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC41002;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC41004;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC27000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC7000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC7001;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC7003;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC42000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC42001;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC42003;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC28000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC23000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC19000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC19003;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC19004;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC43000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC29000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC9000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC9001;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC4000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC4001;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC20001;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC20003;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC30000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC30001;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC30003;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC30004;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC5000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC16002;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC40000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC40001;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC41001;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC41003;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC18000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC18001;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC18002;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC18003;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC18004;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC18005;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC18006;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC18007;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC18008;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC42002;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC42004;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC8000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC8001;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC19002;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC14000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC3000;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC14001;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC14002;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC43001;AC12;IC;GND;;;
S32G275A;NOT_TESTED;IC7002;AC14;IC;GND;;;
S32G275A;NOT_TESTED;DIRECT_GND;AC14;DirectGnd;GND;;;
S32G275A;NOT_TESTED;IC4005;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC4006;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC4007;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC44000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC44001;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC10001;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC25000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC25001;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC30002;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC16000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC30005;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC16001;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC26000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC31000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC6000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC6001;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC6002;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC6003;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC12000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC12003;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC41000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC41002;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC41004;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC27000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC7000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC7001;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC7003;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC42000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC42001;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC42003;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC28000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC23000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC19000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC19003;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC19004;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC43000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC29000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC9000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC9001;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC4000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC4001;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC20001;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC20003;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC30000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC30001;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC30003;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC30004;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC5000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC16002;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC40000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC40001;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC41001;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC41003;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC18000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC18001;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC18002;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC18003;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC18004;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC18005;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC18006;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC18007;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC18008;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC42002;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC42004;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC8000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC8001;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC19002;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC14000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC3000;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC14001;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC14002;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC43001;AC14;IC;GND;;;
S32G275A;NOT_TESTED;IC7002;AC17;IC;GND;;;
S32G275A;NOT_TESTED;DIRECT_GND;AC17;DirectGnd;GND;;;
S32G275A;NOT_TESTED;IC4005;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC4006;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC4007;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC44000;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC44001;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC10001;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC25000;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC25001;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC30002;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC16000;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC30005;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC16001;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC26000;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC31000;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC6000;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC6001;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC6002;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC6003;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC12000;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC12003;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC41000;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC41002;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC41004;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC27000;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC7000;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC7001;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC7003;AC17;IC;GND;;;
S32G275A;NOT_TESTED;IC42000;AC17;IC;GND;;;
