JTAG;SvfType;Device;PinNumber;DeviceType;NetName;ControlState;ExpectedState;Test
S32G275A;NOT_TESTED;IC12008;M12;Ic;GND;;;
S32G275A;NOT_TESTED;IC41002;M12;Ic;GND;;;
S32G275A;NOT_TESTED;IC41004;M12;Ic;GND;;;
S32G275A;NOT_TESTED;IC41005;M12;Ic;GND;;;
S32G275A;NOT_TESTED;IC41008;M12;Ic;GND;;;
S32G275A;NOT_TESTED;IC41009;M12;Ic;GND;;;
S32G275A;NOT_TESTED;IC22002;M12;Ic;GND;;;
S32G275A;NOT_TESTED;IC80000;M12;Ic;GND;;;
S32G275A;NOT_TESTED;IC13002;M12;Ic;GND;;;
S32G275A;NOT_TESTED;IC14001;M12;Ic;GND;;;
S32G275A;NOT_TESTED;IC22000;M14;Ic;GND;;;
S32G275A;NOT_TESTED;DIRECT_GND;M14;DirectGnd;GND;;;
S32G275A;NOT_TESTED;IC11000;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC21000;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC21001;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC12001;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC12004;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC41001;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC41003;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC41007;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC22001;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC80001;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC14000;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC11002;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC17000;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC17001;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC17002;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC17003;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC12002;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC12005;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC12006;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC12007;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC12008;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC41002;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC41004;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC41005;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC41008;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC41009;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC22002;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC80000;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC13002;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC14001;M14;Ic;GND;;;
S32G275A;NOT_TESTED;IC22000;M16;Ic;GND;;;
S32G275A;NOT_TESTED;DIRECT_GND;M16;DirectGnd;GND;;;
S32G275A;NOT_TESTED;IC11000;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC21000;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC21001;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC12001;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC12004;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC41001;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC41003;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC41007;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC22001;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC80001;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC14000;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC11002;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC17000;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC17001;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC17002;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC17003;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC12002;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC12005;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC12006;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC12007;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC12008;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC41002;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC41004;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC41005;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC41008;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC41009;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC22002;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC80000;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC13002;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC14001;M16;Ic;GND;;;
S32G275A;NOT_TESTED;IC22000;M18;Ic;GND;;;
S32G275A;NOT_TESTED;DIRECT_GND;M18;DirectGnd;GND;;;
S32G275A;NOT_TESTED;IC11000;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC21000;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC21001;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC12001;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC12004;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC41001;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC41003;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC41007;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC22001;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC80001;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC14000;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC11002;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC17000;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC17001;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC17002;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC17003;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC12002;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC12005;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC12006;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC12007;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC12008;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC41002;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC41004;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC41005;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC41008;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC41009;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC22002;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC80000;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC13002;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC14001;M18;Ic;GND;;;
S32G275A;NOT_TESTED;IC22000;M20;Ic;GND;;;
S32G275A;NOT_TESTED;DIRECT_GND;M20;DirectGnd;GND;;;
S32G275A;NOT_TESTED;IC11000;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC21000;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC21001;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC12001;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC12004;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC41001;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC41003;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC41007;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC22001;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC80001;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC14000;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC11002;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC17000;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC17001;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC17002;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC17003;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC12002;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC12005;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC12006;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC12007;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC12008;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC41002;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC41004;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC41005;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC41008;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC41009;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC22002;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC80000;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC13002;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC14001;M20;Ic;GND;;;
S32G275A;NOT_TESTED;IC22000;M22;Ic;GND;;;
S32G275A;NOT_TESTED;DIRECT_GND;M22;DirectGnd;GND;;;
S32G275A;NOT_TESTED;IC11000;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC21000;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC21001;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC12001;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC12004;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC41001;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC41003;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC41007;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC22001;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC80001;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC14000;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC11002;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC17000;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC17001;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC17002;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC17003;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC12002;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC12005;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC12006;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC12007;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC12008;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC41002;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC41004;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC41005;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC41008;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC41009;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC22002;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC80000;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC13002;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC14001;M22;Ic;GND;;;
S32G275A;NOT_TESTED;IC22000;N9;Ic;GND;;;
S32G275A;NOT_TESTED;DIRECT_GND;N9;DirectGnd;GND;;;
S32G275A;NOT_TESTED;IC11000;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC21000;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC21001;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC12001;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC12004;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC41001;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC41003;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC41007;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC22001;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC80001;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC14000;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC11002;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC17000;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC17001;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC17002;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC17003;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC12002;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC12005;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC12006;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC12007;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC12008;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC41002;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC41004;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC41005;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC41008;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC41009;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC22002;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC80000;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC13002;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC14001;N9;Ic;GND;;;
S32G275A;NOT_TESTED;IC22000;N11;Ic;GND;;;
S32G275A;NOT_TESTED;DIRECT_GND;N11;DirectGnd;GND;;;
S32G275A;NOT_TESTED;IC11000;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC21000;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC21001;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC12001;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC12004;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC41001;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC41003;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC41007;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC22001;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC80001;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC14000;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC11002;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC17000;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC17001;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC17002;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC17003;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC12002;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC12005;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC12006;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC12007;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC12008;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC41002;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC41004;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC41005;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC41008;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC41009;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC22002;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC80000;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC13002;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC14001;N11;Ic;GND;;;
S32G275A;NOT_TESTED;IC22000;N13;Ic;GND;;;
S32G275A;NOT_TESTED;DIRECT_GND;N13;DirectGnd;GND;;;
S32G275A;NOT_TESTED;IC11000;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC21000;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC21001;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC12001;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC12004;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC41001;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC41003;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC41007;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC22001;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC80001;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC14000;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC11002;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC17000;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC17001;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC17002;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC17003;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC12002;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC12005;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC12006;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC12007;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC12008;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC41002;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC41004;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC41005;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC41008;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC41009;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC22002;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC80000;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC13002;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC14001;N13;Ic;GND;;;
S32G275A;NOT_TESTED;IC22000;N15;Ic;GND;;;
S32G275A;NOT_TESTED;DIRECT_GND;N15;DirectGnd;GND;;;
S32G275A;NOT_TESTED;IC11000;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC21000;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC21001;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC12001;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC12004;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC41001;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC41003;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC41007;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC22001;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC80001;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC14000;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC11002;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC17000;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC17001;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC17002;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC17003;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC12002;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC12005;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC12006;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC12007;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC12008;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC41002;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC41004;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC41005;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC41008;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC41009;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC22002;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC80000;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC13002;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC14001;N15;Ic;GND;;;
S32G275A;NOT_TESTED;IC22000;P2;Ic;GND;;;
S32G275A;NOT_TESTED;DIRECT_GND;P2;DirectGnd;GND;;;
S32G275A;NOT_TESTED;IC11000;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC21000;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC21001;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC12001;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC12004;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC41001;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC41003;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC41007;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC22001;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC80001;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC14000;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC11002;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC17000;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC17001;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC17002;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC17003;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC12002;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC12005;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC12006;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC12007;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC12008;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC41002;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC41004;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC41005;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC41008;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC41009;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC22002;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC80000;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC13002;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC14001;P2;Ic;GND;;;
S32G275A;NOT_TESTED;IC22000;P6;Ic;GND;;;
S32G275A;NOT_TESTED;DIRECT_GND;P6;DirectGnd;GND;;;
S32G275A;NOT_TESTED;IC11000;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC21000;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC21001;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC12001;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC12004;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC41001;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC41003;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC41007;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC22001;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC80001;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC14000;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC11002;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC17000;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC17001;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC17002;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC17003;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC12002;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC12005;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC12006;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC12007;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC12008;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC41002;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC41004;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC41005;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC41008;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC41009;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC22002;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC80000;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC13002;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC14001;P6;Ic;GND;;;
S32G275A;NOT_TESTED;IC22000;P8;Ic;GND;;;
S32G275A;NOT_TESTED;DIRECT_GND;P8;DirectGnd;GND;;;
S32G275A;NOT_TESTED;IC11000;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC21000;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC21001;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC12001;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC12004;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC41001;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC41003;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC41007;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC22001;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC80001;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC14000;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC11002;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC17000;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC17001;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC17002;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC17003;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC12002;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC12005;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC12006;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC12007;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC12008;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC41002;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC41004;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC41005;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC41008;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC41009;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC22002;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC80000;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC13002;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC14001;P8;Ic;GND;;;
S32G275A;NOT_TESTED;IC22000;P10;Ic;GND;;;
S32G275A;NOT_TESTED;DIRECT_GND;P10;DirectGnd;GND;;;
S32G275A;NOT_TESTED;IC11000;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC21000;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC21001;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC12001;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC12004;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC41001;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC41003;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC41007;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC22001;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC80001;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC14000;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC11002;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC17000;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC17001;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC17002;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC17003;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC12002;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC12005;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC12006;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC12007;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC12008;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC41002;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC41004;P10;Ic;GND;;;
S32G275A;NOT_TESTED;IC41005;P10;Ic;GND;;;
