JTAG;SvfType;Device;PinNumber;DeviceType;NetName;ControlState;ExpectedState;Test
MX6RT1170;UnknownControl;TP828;A2;TestPoint;Red_PWM_1_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;TP828;A2;TestPoint;Red_PWM_1_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;UnknownControl;R810;A2;Resistor;Red_PWM_1_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;R810;A2;Resistor;Red_PWM_1_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;UnknownControl;TP827;A3;TestPoint;Green_PWM_1_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;TP827;A3;TestPoint;Green_PWM_1_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;UnknownControl;R809;A3;Resistor;Green_PWM_1_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;R809;A3;Resistor;Green_PWM_1_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;Pullup;R900;A4;Resistor;MIPI_RESET;Input, Output;High, Low;Interconnection
MX6RT1170;Pulldown;R402;B15;Resistor;FES_Rotation_2_Main_Schematic;Input, Output;Low, High;Interconnection
MX6RT1170;Pulldown;R401;B16;Resistor;FES_Rotation_1_Main_Schematic;Input, Output;Low, High;Interconnection
MX6RT1170;UnknownControl;TP829;B2;TestPoint;Blue_PWM_1_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;TP829;B2;TestPoint;Blue_PWM_1_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;UnknownControl;R811;B2;Resistor;Blue_PWM_1_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;R811;B2;Resistor;Blue_PWM_1_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;UnknownControl;TP835;B3;TestPoint;Blue_PWM_3_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;TP835;B3;TestPoint;Blue_PWM_3_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;UnknownControl;R813;B3;Resistor;Blue_PWM_3_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;R813;B3;Resistor;Blue_PWM_3_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;UnknownControl;TP834;B4;TestPoint;Red_PWM_3_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;TP834;B4;TestPoint;Red_PWM_3_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;UnknownControl;R814;B4;Resistor;Red_PWM_3_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;R814;B4;Resistor;Red_PWM_3_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;UnknownControl;R817;C4;Resistor;Green_PWM_3_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;R817;C4;Resistor;Green_PWM_3_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;UnknownControl;TP833;C4;TestPoint;Green_PWM_3_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;TP833;C4;TestPoint;Green_PWM_3_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;UnknownControl;TP610;D10;TestPoint;CapSense_UART_RX_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;TP610;D10;TestPoint;CapSense_UART_RX_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;UnknownControl;R623;D10;Resistor;CapSense_UART_RX_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;R623;D10;Resistor;CapSense_UART_RX_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;Pulldown;R616;E10;Resistor;CapSense_UART_TX_Main_Schematic;Input, Output;Low, High;Interconnection
MX6RT1170;Pullup;R302;F16;Resistor;FlexSPI_D3_A_Main_Schematic;Input, Output;High, Low;Interconnection
MX6RT1170;Pullup;R300;F17;Resistor;FlexSPI_SS0_Main_Schematic;Input, Output;High, Low;Interconnection
MX6RT1170;UnknownControl;TP706;F2;TestPoint;LCD_PWM_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;TP706;F2;TestPoint;LCD_PWM_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;UnknownControl;R701;F2;Resistor;LCD_PWM_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;R701;F2;Resistor;LCD_PWM_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;Pullup;R301;H14;Resistor;FlexSPI_D2_A_Main_Schematic;Input, Output;High, Low;Interconnection
MX6RT1170;UnknownControl;TP832;H2;TestPoint;Blue_PWM_2_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;TP832;H2;TestPoint;Blue_PWM_2_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;UnknownControl;R812;H2;Resistor;Blue_PWM_2_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;R812;H2;Resistor;Blue_PWM_2_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;UnknownControl;TP831;J1;TestPoint;Red_PWM_2_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;TP831;J1;TestPoint;Red_PWM_2_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;UnknownControl;R815;J1;Resistor;Red_PWM_2_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;R815;J1;Resistor;Red_PWM_2_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;UnknownControl;TP830;J2;TestPoint;Green_PWM_2_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;TP830;J2;TestPoint;Green_PWM_2_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;UnknownControl;R816;J2;Resistor;Green_PWM_2_Main_Schematic;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;R816;J2;Resistor;Green_PWM_2_Main_Schematic;Input, Input;High, Low;Interconnection
MX6RT1170;Pullup;R404;M16;Resistor;FES_Push_Detect_Main_Schematic;Input, Output;High, Low;Interconnection
MX6RT1170;Pulldown;R827;N17;Resistor;LED_NTC_1_Main_Schematic;Input, Output;Low, High;Interconnection
MX6RT1170;PullupPulldown;R1100;P16;Resistor;VDc_Dc_Value_Main_Schematic;Input, Output;High, Low;Interconnection
MX6RT1170;PullupPulldown;R1100;P16;Resistor;VDc_Dc_Value_Main_Schematic;Input, Output;Low, High;Interconnection
MX6RT1170;PullupPulldown;R1101;P16;Resistor;VDc_Dc_Value_Main_Schematic;Input, Output;High, Low;Interconnection
MX6RT1170;PullupPulldown;R1101;P16;Resistor;VDc_Dc_Value_Main_Schematic;Input, Output;Low, High;Interconnection
MX6RT1170;Pulldown;R1113;P6;Resistor;BOOT_MODE_0_Main_Schematic/Main_MCU/Main_MCU-GPIO;Input, Output;Low, High;Interconnection
MX6RT1170;Pulldown;R1106;T7;Resistor;BOOT_MODE_1_Main_Schematic/Main_MCU/Main_MCU-GPIO;Input, Output;Low, High;Interconnection
MX6RT1170;UnknownControl;R1109;T8;Resistor;WAKE_UP_Main_Schematic/Main_MCU/Main_MCU-GPIO;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;R1109;T8;Resistor;WAKE_UP_Main_Schematic/Main_MCU/Main_MCU-GPIO;Input, Input;High, Low;Interconnection
MX6RT1170;UnknownControl;TP1112;T8;TestPoint;WAKE_UP_Main_Schematic/Main_MCU/Main_MCU-GPIO;Output, Output;High, Low;Interconnection
MX6RT1170;UnknownInput;TP1112;T8;TestPoint;WAKE_UP_Main_Schematic/Main_MCU/Main_MCU-GPIO;Input, Input;High, Low;Interconnection
MX6RT1170;JTAG_COM;R1104;U6;Resistor;JTAG_MOD_Main_Schematic/Main_MCU/Main_MCU-GPIO;;;Infrastructure
MX6RT1170;JTAG_COM;R1115;T6;Resistor;JTAG_TCK/SWD_CLK_Main_Schematic/Main_MCU/Main_MCU-GPIO;;;Infrastructure
MX6RT1170;JTAG_COM;R1103;U5;Resistor;JTAG_TDI_Main_Schematic/Main_MCU/Main_MCU-GPIO;;;Infrastructure
MX6RT1170;JTAG_COM;;T5;;JTAG_TDO_Main_Schematic/Main_MCU/Main_MCU-GPIO;;;Infrastructure
MX6RT1170;JTAG_COM;R1105;U7;Resistor;JTAG_TMS/SWD_DIO_Main_Schematic/Main_MCU/Main_MCU-GPIO;;;Infrastructure
MX6RT1170;JTAG_COM;R1102;R5;Resistor;JTAG_TRSTB_Main_Schematic/Main_MCU/Main_MCU-GPIO;;;Infrastructure
MX6RT1170;NOT_TESTED;J101;L17;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;L17;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;L17;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;L17;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;C5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;C5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;C5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;C5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;D1;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;D1;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;D1;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;D1;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;C3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;C3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;C3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;C3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;E2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;E2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;E2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;E2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;E1;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;E1;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;E1;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;E1;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;A6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;A6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;A6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;A6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;B5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;B5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;B5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;B5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;B6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;B6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;B6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;B6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;C2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;C2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;C2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;C2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;C6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;C6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;C6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;C6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;A5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;A5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;A5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;A5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;D2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;D2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;D2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;D2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;D3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;D3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;D3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;D3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;D5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;D5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;D5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;D5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;D6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;D6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;D6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;D6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;E3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;E3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;E3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;E3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;E4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;E4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;E4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;E4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;E5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;E5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;E5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;E5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;E6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;E6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;E6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;E6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;F3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;F3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;F3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;F3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;F4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;F4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;F4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;F4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;F5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;F5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;F5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;F5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;G2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;G2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;G2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;G2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;G4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;G4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;G4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;G4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;G5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;G5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;G5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;G5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;H3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;H3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;H3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;H3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;H4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;H4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;H4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;H4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;H5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;H5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;H5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;H5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;J3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;J3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;J3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;J3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;J4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;J4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;J4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;J4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;J5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;J5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;J5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;J5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;K2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;K2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;K2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;K2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;K3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;K3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;K3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;K3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;K4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;K4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;K4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;K4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;K5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;K5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;K5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;K5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;L2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;L2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;L2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;L2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;L4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;L4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;L4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;L4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;M2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;M2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;M2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;M2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;M3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;M3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;M3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;M3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;M4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;M4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;M4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;M4;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;N2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;N2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;N2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;N2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;N3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;N3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;N3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;N3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;N6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;N6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;N6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;N6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;P2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;P2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;P2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;P2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;P5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;P5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;P5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;P5;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;T2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;T2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;T2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;T2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;U2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;U2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;U2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;U2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;R2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;R2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;R2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;R2;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;R3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;R3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;R3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;R3;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;R6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;R6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;R6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;R6;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;A10;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;A10;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;A10;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;A10;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;A11;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;A11;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;A11;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;A11;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;A12;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;A12;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;A12;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;A12;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;B10;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;B10;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;B10;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;B10;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;B11;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;B11;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;B11;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;B11;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;B12;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;B12;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;B12;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;B12;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;C9;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;C9;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;C9;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;C9;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;C11;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;C11;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;C11;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;C11;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;D8;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;D8;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;D8;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;D8;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;D9;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;D9;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;D9;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;D9;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;D11;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;D11;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;D11;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;D11;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;E8;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;E8;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;E8;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;E8;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;E9;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;E9;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;E9;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;E9;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;E11;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;E11;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;E11;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;E11;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;E12;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;E12;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC400;E12;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC600;E12;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;J101;F8;IC;$NONE$;;;
MX6RT1170;NOT_TESTED;IC300;F8;IC;$NONE$;;;
