# Assembly Part List incl. Component Properties
#
# Date = 2021/09/13 09:44:12
# Job Name =C:\CAx\Prj\ZUKEN\41538289_AG_ADC418AI12\job\bd\job.dsgn
# Units = millimeters
# Decimal Digits =3
#
# PCB/PNL Type;Offset-X;Offset-Y;Rotation
#
# NA;0.000;0.000;0.000
#
# Reference;Part_Name;Value;Tolerance;Pos_Tolerance;Neg_Tolerance;Geometry;Rated_Voltage;Technology;Placement_Side;Rotation;Position-X;Positon-Y;Pin_Count;Component_Height_on_Placement_Side;Part_Families;Mounting_Type;Footprint_Specification;Package_Type;Function_Code;EMC_Code;Board# on Panel;Part_Name_SV;Part_Name_CAS;Exclude_from_SAP_BOM;Multipitch_Pair;
IC41002;A2C04464700;KLM8G1GEUF-B04QT57/H26M41208HPRQ/MTFC8GAMALGT-AAT;NA;NA;NA;bga153_b13000x11500_p0500_h1000_c01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;84.000;61.000;153;1.000;IC Memory;SURFACE;RR_bga_p0500;BGA;MEM_EMMC_NAND_8GBYTE;NO;NA;A2C0446470000;A2C0446470000;NA;NA;
IC41003;A2C04046800;74AUP1G09;NA;NA;NA;sot353_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;70.700;59.000;5;1.100;IC Logic;UNDEF;ReflowReflow;UNDEF;MEM_FLASH_OSPINOR_128Mbit;NO;NA;A2C0404680000;A2C0404680000;NA;NA;
IC41004;A2C02903400;74LVC11;NA;NA;NA;tsso14_065_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;82.900;41.000;14;1.200;IC Logic;SURFACE;ReflowReflow;SOP;DI_PUSHPULL_AND3X3_01;NO;NA;A2C0290340000;A2C0290340000;NA;NA;
IC41005;A2C00040721;74LVC1G11;NA;NA;NA;sot363_2_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;92.200;41.925;6;1.100;IC Logic;SURFACE;ReflowReflow;SMD_OTHER;DI_PUSHPULL_AND3X3_01;NO;NA;A2C0004072100;A2C0004072100;NA;NA;
IC41007;A2C01380700;M24C02-DRDW3TP/K;NA;NA;NA;tsso8_065_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;11.625;18.850;8;1.200;IC Memory;UNDEF;ReflowReflow;UNDEF;MEM_EEPROM_I2C_2Kbit;NO;NA;A2C0138070000;A2C0138070000;NA;NA;
IC41008;A2C04485600;MT25QU01GBBB8E12-0AAT/MX66U1G45GXDR00;NA;NA;NA;bga24_b6100x8100_p1000_h1200_c01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;61.225;61.700;24;1.200;IC Memory;SURFACE;ReflowReflow;BGA;MEM_FLASH_OSPINOR_128Mbit;NO;NA;A2C0448560000;A2C0448560000;NA;NA;
IC41009;A2C04465000;MT53E128M32D2DS-053 AAT:A/K4F4E3S4HF-GHCJT2V/H9HCNNN4KUMLHR-NMO;NA;NA;NA;bga200_b10000_p0650_p0800_h0800_c01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;56.550;14.075;200;1.000;IC Memory;SURFACE;RR_bga_p0800;BGA;MEM_SDRAM_LPDDR4_512MByte;NO;NA;A2C0446500000;A2C0446500000;NA;NA;
IC80000;A2C02765402;88Q2112-A2-NYD2A000-P123;NA;NA;NA;qfn48_b7000_p0500_h0900_tab_s4800_c01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;26.500;73.400;49;0.900;IC Bus Driver;SURFACE;RR_p0500;QFN;Ethernet_Debug_Module;NO;NA;A2C0276540200;A2C0276540200;NA;NA;
IC80001;AAA2145570000;MKL03Z32VFK4;NA;NA;NA;qfn24_b4000_p0500_h0650_tab2900_c01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;31.200;76.725;25;0.650;IC Microcontroller blank;SURFACE;RR_p0500;QFN;Ethernet_Debug_Module;NO;NA;AAA2145570000;AAA2145570000;NA;NA;
L11002;AAA2159460000;6.8u;NA;20%;20%;coil_IHLP-4040DZ-11_c2_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;171.375;29.900;2;4.000;Coil;SURFACE;ReflowReflow;SMD_OTHER;PS_KL30_FILTER;NO;NA;AAA2159460000;AAA2159460000;NA;NA;
L11004;A2C03759400;270;NA;25%;0%;ind1206_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;161.500;17.450;2;1.800;Coil;UNDEF;ReflowReflow;UNDEF;PS_RVP_LM74810_01;NO;NA;A2C0375940000;A2C0375940000;NA;NA;
L12001;A2C03759400;270;NA;25%;0%;ind1206_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;180.600;34.650;2;1.800;Coil;UNDEF;ReflowReflow;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;NA;A2C0375940000;A2C0375940000;NA;NA;
L13002;AAA2159460000;6.8u;NA;20%;20%;coil_IHLP-4040DZ-11_c2_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;138.350;66.000;2;4.000;Coil;SURFACE;ReflowReflow;SMD_OTHER;PS_PREBOOST_LM5155_27V_1A;NO;NA;AAA2159460000;AAA2159460000;NA;NA;
L14001;A2C04169500;4.7u;NA;20%;20%;ind_toko_mdt2520cn_h1200_c01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;15.350;55.875;2;1.200;Coil;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0416950000;A2C0416950000;NA;NA;
L14002;A2C02370500;4.7u;NA;20%;20%;ind_ihlp_2525cz_c2_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;-1.800;64.975;2;3.100;Coil;SURFACE;ReflowReflow;SMD_OTHER;PS_PMIC_SUC_VR5510;NO;NA;A2C0237050000;A2C0237050000;NA;NA;
L14003;A2C04169600;1u;NA;20%;20%;ind_toko_mdt2520cn_h1200_c01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;-2.150;47.400;2;1.200;Coil;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0416960000;A2C0416960000;NA;NA;
L14004;A2C04169600;1u;NA;20%;20%;ind_toko_mdt2520cn_h1200_c01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;-2.150;42.700;2;1.200;Coil;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0416960000;A2C0416960000;NA;NA;
L14005;A2C04169600;1u;NA;20%;20%;ind_toko_mdt2520cn_h1200_c01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;15.015;46.800;2;1.200;Coil;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0416960000;A2C0416960000;NA;NA;
L14009;A2C03485800;120;NA;25%;25%;ind1206_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;-5.600;42.325;2;1.800;Coil;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0348580000;A2C0348580000;NA;NA;
L14010;A2C02064200;50;NA;25%;25%;1206_13_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;9.875;67.250;2;1.300;Coil;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0206420000;A2C0206420000;NA;NA;
L17008;A2C04169600;1u;NA;20%;20%;ind_toko_mdt2520cn_h1200_c01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;146.225;30.600;2;1.200;Coil;SURFACE;ReflowReflow;CHIP;PS_BUCK_0V9_BD9S200;NO;NA;A2C0416960000;A2C0416960000;NA;NA;
L21000;A2C03926900;100u;NA;20%;20%;ind_tdk_45b_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;122.625;23.800;4;3.000;Coil;SURFACE;ReflowReflow;SMD_OTHER;Com_CAN_AFE_02;NO;NA;A2C0392690000;A2C0392690000;NA;NA;
L21002;A2C03926900;100u;NA;20%;20%;ind_tdk_45b_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;116.725;19.800;4;3.000;Coil;SURFACE;ReflowReflow;SMD_OTHER;Com_CAN_AFE_01;NO;NA;A2C0392690000;A2C0392690000;NA;NA;
L22000;A2C03034100;600;NA;25%;25%;ind0603_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;136.625;41.900;2;1.100;Coil;UNDEF;ReflowReflow;UNDEF;Com_ETH_SW_RTL9072AAD-FS;NO;NA;A2C0303410000;A2C0303410000;NA;NA;
L22001;A2C03034100;600;NA;25%;25%;ind0603_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;133.625;51.550;2;1.100;Coil;UNDEF;ReflowReflow;UNDEF;Com_ETH_SW_RTL9072AAD-FS;NO;NA;A2C0303410000;A2C0303410000;NA;NA;
L22002;A2C03034100;600;NA;25%;25%;ind0603_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;136.625;43.150;2;1.100;Coil;UNDEF;ReflowReflow;UNDEF;Com_ETH_SW_RTL9072AAD-FS;NO;NA;A2C0303410000;A2C0303410000;NA;NA;
L22003;A2C03034100;600;NA;25%;25%;ind0603_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;136.625;37.450;2;1.100;Coil;UNDEF;ReflowReflow;UNDEF;Com_ETH_SW_RTL9072AAD-FS;NO;NA;A2C0303410000;A2C0303410000;NA;NA;
L22004;AAA2216890000;80u;NA;50%;30%;ind_tdk_murata_3225_h2500_c4_no_mark_c01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;45.000;77.863;10.111;4;2.500;Coil;SURFACE;ReflowReflow;SMD_OTHER;COM_ETH_AFE_1000BASET1;NO;NA;AAA2216890000;AAA2216890000;NA;NA;
L22005;A2C03034100;600;NA;25%;25%;ind0603_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;121.300;36.025;2;1.100;Coil;UNDEF;ReflowReflow;UNDEF;Com_ETH_SW_RTL9072AAD-FS;NO;NA;A2C0303410000;A2C0303410000;NA;NA;
L22006;A2C03034100;600;NA;25%;25%;ind0603_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;136.625;46.100;2;1.100;Coil;UNDEF;ReflowReflow;UNDEF;Com_ETH_SW_RTL9072AAD-FS;NO;NA;A2C0303410000;A2C0303410000;NA;NA;
L22007;A2C03034100;600;NA;25%;25%;ind0603_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;119.850;36.025;2;1.100;Coil;UNDEF;ReflowReflow;UNDEF;Com_ETH_SW_RTL9072AAD-FS;NO;NA;A2C0303410000;A2C0303410000;NA;NA;
L30000;A2C02973300;200u;NA;0%;0%;ind_tdk_murata_3225_h2500_c4_no_mark_c01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;71.925;-2.100;4;2.500;Coil;SURFACE;ReflowReflow;SMD_OTHER;COM_ETH_AFE_100BASET1_06;NO;NA;A2C0297330000;A2C0297330000;NA;NA;
L30004;A2C02973300;200u;NA;0%;0%;ind_tdk_murata_3225_h2500_c4_no_mark_c01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;103.075;10.550;4;2.500;Coil;SURFACE;ReflowReflow;SMD_OTHER;COM_ETH_AFE_100BASET1_05;NO;NA;A2C0297330000;A2C0297330000;NA;NA;
L30005;A2C02973300;200u;NA;0%;0%;ind_tdk_murata_3225_h2500_c4_no_mark_c01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;107.275;10.550;4;2.500;Coil;SURFACE;ReflowReflow;SMD_OTHER;COM_ETH_AFE_100BASET1_07;NO;NA;A2C0297330000;A2C0297330000;NA;NA;
L41000;A2C02691600;100;NA;25%;25%;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;42.700;43.000;2;0.600;Coil;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;NA;A2C0269160000;A2C0269160000;NA;NA;
L41001;A2C02691600;100;NA;25%;25%;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;47.525;48.500;2;0.600;Coil;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;NA;A2C0269160000;A2C0269160000;NA;NA;
L41002;A2C02691600;100;NA;25%;25%;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;66.925;66.575;2;0.600;Coil;UNDEF;ReflowReflow;UNDEF;MEM_FLASH_OSPINOR_128Mbit;NO;NA;A2C0269160000;A2C0269160000;NA;NA;
L41003;A2C02691600;100;NA;25%;25%;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;65.525;50.325;2;0.600;Coil;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;NA;A2C0269160000;A2C0269160000;NA;NA;
L41005;A2C02691600;100;NA;25%;25%;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;60.900;51.050;2;0.600;Coil;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;NA;A2C0269160000;A2C0269160000;NA;NA;
L41006;A2C02691600;100;NA;25%;25%;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;35.775;28.925;2;0.600;Coil;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;NA;A2C0269160000;A2C0269160000;NA;NA;
L41007;A2C02691600;100;NA;25%;25%;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;71.225;31.475;2;0.600;Coil;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;NA;A2C0269160000;A2C0269160000;NA;NA;
L41008;A2C02691600;100;NA;25%;25%;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;71.225;32.725;2;0.600;Coil;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;NA;A2C0269160000;A2C0269160000;NA;NA;
L41009;A2C02691600;100;NA;25%;25%;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;42.775;39.350;2;0.600;Coil;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;NA;A2C0269160000;A2C0269160000;NA;NA;
L41010;A2C02691600;100;NA;25%;25%;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;43.250;46.575;2;0.600;Coil;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;NA;A2C0269160000;A2C0269160000;NA;NA;
L41011;A2C02691600;100;NA;25%;25%;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;45.100;31.850;2;0.600;Coil;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;NA;A2C0269160000;A2C0269160000;NA;NA;
L41014;A2C02691600;100;NA;25%;25%;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;66.350;41.175;2;0.600;Coil;UNDEF;ReflowReflow;UNDEF;IC_SUC_S32G275A;NO;NA;A2C0269160000;A2C0269160000;NA;NA;
L80000;A2C03318500;80u;NA;0%;0%;ind_tdk_murata_3225_h2500_c4_no_mark_c01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;3.925;71.275;4;2.500;Coil;SURFACE;ReflowReflow;SMD_OTHER;Ethernet_Debug_Module;NO;NA;A2C0331850000;A2C0331850000;NA;NA;
L80001;A2C03690900;330;NA;25%;25%;ind0402_06_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;28.775;80.800;2;0.600;Coil;UNDEF;ReflowReflow;UNDEF;Ethernet_Debug_Module;NO;NA;A2C0369090000;A2C0369090000;NA;NA;
L80002;A2C03690900;330;NA;25%;25%;ind0402_06_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;22.775;80.800;2;0.600;Coil;UNDEF;ReflowReflow;UNDEF;Ethernet_Debug_Module;NO;NA;A2C0369090000;A2C0369090000;NA;NA;
Q22000;AAA2177490000;25M;50;NA;NA;quartz_nx3225ga_c2_h0900_au_c01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;133.075;54.950;2;0.900;Quartz Crystal;SURFACE;ReflowReflow;SMD_OTHER;Com_ETH_SW_RTL9072AAD-FS;NO;NA;AAA2177490000;AAA2177490000;NA;NA;
Q41000;AAA2178240000;40M;50;NA;NA;quartz_nx3225gd_dsx320ge_c01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;72.550;40.800;2;1.000;Quartz Crystal;SURFACE;ReflowReflow;SMD_OTHER;IC_SUC_S32G275A;NO;NA;AAA2178240000;AAA2178240000;NA;NA;
Q80000;AAA2177490000;25M;50;NA;NA;quartz_nx3225ga_c2_h0900_au_c01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;17.800;75.650;2;0.900;Quartz Crystal;SURFACE;ReflowReflow;SMD_OTHER;Ethernet_Debug_Module;NO;NA;AAA2177490000;AAA2177490000;NA;NA;
Q80001;A2C00448700;32.768k;20;NA;NA;quartz_nx3215sa_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;38.200;78.100;2;0.900;Quartz Crystal;UNDEF;ReflowReflow;UNDEF;Ethernet_Debug_Module;NO;NA;A2C0044870000;A2C0044870000;NA;NA;
R11000;A2C04220600;10k;1%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;154.075;12.550;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;PS_RVP_LM74810_01;NO;NA;A2C0422060000;A2C0422060000;NA;NA;
R11004;A2C04220500;100k;1%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;157.925;12.425;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;PS_RVP_LM74810_01;NO;NA;A2C0422050000;A2C0422050000;NA;NA;
R11007;A2C04221800;47k;1%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;139.200;74.275;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;NA;A2C0422180000;A2C0422180000;NA;NA;
R11008;A2C04521800;100;1%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;157.075;7.725;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;PS_RVP_LM74810_01;NO;NA;A2C0452180000;A2C0452180000;NA;NA;
R11013;A2C04224300;50m;NA;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;170.875;14.075;2;0.600;Jumper;UNDEF;ReflowReflow;UNDEF;PS_RVP_LM74810_01;NO;NA;A2C0422430000;A2C0422430000;NA;NA;
R11016;A2C40003480;24k;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;153.732;18.645;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;PS_INH_SHDN;NO;NA;A2C4000348000;A2C4000348000;NA;NA;
R11017;A2C04219600;10k;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;152.819;18.650;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;PS_INH_SHDN;NO;NA;A2C0421960000;A2C0421960000;NA;NA;
R11024;A2C04112500;10k;0.1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;148.600;10.900;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;PS_ISENSE_INA213_KL31_1;NO;NA;A2C0411250000;A2C0411250000;NA;NA;
R11026;A2C04220500;100k;1%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;165.675;16.425;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;PS_RVP_LM74810_01;NO;NA;A2C0422050000;A2C0422050000;NA;NA;
R11027;AAA2122870000;39.2k;1%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;164.300;19.950;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;PS_RVP_LM74810_01;NO;NA;AAA2122870000;AAA2122870000;NA;NA;
R11030;A2C04220500;100k;1%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;167.025;16.425;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;PS_RVP_LM74810_01;NO;NA;A2C0422050000;A2C0422050000;NA;NA;
R11031;A2C04594800;3.3k;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;167.025;18.675;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;PS_RVP_LM74810_01;NO;NA;A2C0459480000;A2C0459480000;NA;NA;
R11035;A2C04521800;100;1%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;175.750;17.200;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;PS_RVP_LM74810_01;NO;NA;A2C0452180000;A2C0452180000;NA;NA;
R11039;A2C04224300;50m;NA;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;163.900;23.100;2;0.600;Jumper;UNDEF;ReflowReflow;UNDEF;PS_RVP_LM74810_01;NO;NA;A2C0422430000;A2C0422430000;NA;NA;
R11045;A2C00378000;8m;0%;NA;NA;2010_06_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;178.300;27.000;2;0.600;Resistor Shunt;SURFACE;ReflowReflow;CHIP;PS_RVP_LM74810_01;NO;NA;A2C0037800000;A2C0037800000;NA;NA;
R11049;A2C04219600;10k;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;148.250;15.075;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;PS_INH_SHDN;NO;NA;A2C0421960000;A2C0421960000;NA;NA;
R11055;A2C02590400;100k;0.1%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;171.600;35.400;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;PS_KL30_FILTER;NO;NA;A2C0259040000;A2C0259040000;NA;NA;
R11056;A2C04112100;4.7k;0.1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;170.870;38.400;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;PS_KL30_FILTER;NO;NA;A2C0411210000;A2C0411210000;NA;NA;
R12000;A2C04219900;4.7k;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;164.625;34.000;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;PS_ISENSE_INA302_1;NO;NA;A2C0421990000;A2C0421990000;NA;NA;
R12001;A2C04368200;56k;0.1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;162.650;72.175;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;IPC_DROPBUFFER_20MS_15A;NO;NA;A2C0436820000;A2C0436820000;NA;NA;
R12002;A2C02364200;680;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;175.900;65.250;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;IPC_DROPBUFFER_20MS_15A;NO;NA;A2C0236420000;A2C0236420000;NA;NA;
R12003;A2C02363600;220;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;175.900;63.350;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;IPC_DROPBUFFER_20MS_15A;NO;NA;A2C0236360000;A2C0236360000;NA;NA;
R12004;A2C04219600;10k;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;177.425;63.825;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;IPC_DROPBUFFER_20MS_15A;NO;NA;A2C0421960000;A2C0421960000;NA;NA;
R12005;A2C04224200;50m;NA;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;161.375;32.300;2;0.400;Jumper;SURFACE;ReflowReflow;CHIP;PS_ISENSE_INA302_1;NO;NA;A2C0422420000;A2C0422420000;NA;NA;
R12007;A2C02302200;4.3k;0.1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;178.250;65.300;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;IPC_DROPBUFFER_20MS_15A;NO;NA;A2C0230220000;A2C0230220000;NA;NA;
R12017;A2C04219900;4.7k;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;173.200;58.850;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;IPC_DROPBUFFER_20MS_15A;NO;NA;A2C0421990000;A2C0421990000;NA;NA;
R12018;A2C04530000;53.6k;0.1%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;173.125;12.450;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;PS_UV_DET_NCV33161_1;NO;NA;A2C0453000000;A2C0453000000;NA;NA;
R12020;A2C04301600;3.6k;0.1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;176.625;12.450;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;PS_UV_DET_NCV33161_1;NO;NA;A2C0430160000;A2C0430160000;NA;NA;
R12021;A2C04630000;10;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;175.100;27.450;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;PS_ISENSE_INA302_1;NO;NA;A2C0463000000;A2C0463000000;NA;NA;
R12023;A2C04630000;10;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;175.100;26.550;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;PS_ISENSE_INA302_1;NO;NA;A2C0463000000;A2C0463000000;NA;NA;
R12024;A2C04112100;4.7k;0.1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;178.925;15.800;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;PS_UV_DET_NCV33161_1;NO;NA;A2C0411210000;A2C0411210000;NA;NA;
R12025;A2C04219900;4.7k;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;174.750;22.100;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;PS_UV_DET_NCV33161_1;NO;NA;A2C0421990000;A2C0421990000;NA;NA;
R12029;A2C02590400;100k;0.1%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;159.150;27.250;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;PS_ISENSE_INA302_1;NO;NA;A2C0259040000;A2C0259040000;NA;NA;
R12044;A2C04219600;10k;1%;NA;NA;0402_04_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;182.475;59.200;2;0.400;Resistor Linear;SURFACE;ReflowReflow;CHIP;IPC_DROPBUFFER_20MS_15A;NO;NA;A2C0421960000;A2C0421960000;NA;NA;
R12045;A2C01827600;22k;0.1%;NA;NA;0603_06_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;167.775;46.100;2;0.600;Resistor Linear;UNDEF;ReflowReflow;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;NA;A2C0182760000;A2C0182760000;NA;NA;
